V Error,PFlow Error,PInj Error,R2
0.012958804,10.470183,12.094327,"[0.8931220311302, 0.8215923177536333, 0.5277393924971288, 0.9216861167101635, 0.45043484727407146, 0.7763245174579119, 0.9785780104032352, 0.9385255904312547, 0.9196109461408021, 0.9831670692393576, 0.8484657848744946, 0.5381169081846082, 0.2810385257633331, 0.9330147282908663, 0.5872064973513106, 0.43194267879925685, 0.5301003430723032, 0.568623915385492, 0.9670111354856693, 0.569087823145811, 0.6853426634460722, 0.8304614467381877, 0.6398111149766859, 0.9108438334593517, 0.9148012882250577, 0.94470645971404, 0.9383789094535089, 0.7742354799613822, 0.5107795708534599, 0.9438990854389548, 0.9540650904368563, 0.5171818047280419, 0.7809436886523645, 0.9237850856600066, 0.20727967854829066, 0.5566659287113476, 0.7467857930617683, 0.8396655003337596, 0.4590496908531111, 0.732984164139559, 0.5762311925093191, 0.8801487468755812, 0.3093135957217631, -0.3037902911974508, 0.14421660960853444, 0.4493328655474331, 0.682391748358903, 0.5678541002598904, 0.8874266095943588, 0.7790473580677209, 0.29495353768921106, 0.5000246861069084, 0.55857332498837, 0.9228295390324591, 0.9127243315304001, 0.8969834721594035, 0.7316682218504991, 0.6646220304181427, 0.8257747476279191, 0.614827905964212, 0.9549071816624368, 0.9376884564176763, 0.9749587470484279, 0.9602086225528377, 0.14800288870125278, 0.9294906341947055, 0.8414617547228445, 0.4729837269827242, 0, 0.3358858273746167, 0.5508364314410441, 0.7717626736733114, 0, 0.017500444911271118, -0.5489584516503923, -0.10162184994634793, 0.6750206916214824, 0.6646438742542652, 0.7755553914644525, 0.0007783552533445759, 0, 0.38522766269924824, 0.15310480419233863, 0.2575705275970832, 0.16854449381949355, 0.1427121945457419, 0.18182822262912923, 0.01068280793999754, -0.02610210025922144, -0.26206200654253387, -0.27389187942143356, 0.002072616486613832, 0.11618823087651087, 0.25417446756545925, 0.0154003384661342, 0.4578215744643057, 0.7205925797813346, 0.341506591739801, 0.584203105939432, 0.20518260619521023, 0.221924051481046, -0.07307337255544377, 0.4867541418562996, 0.2616047391540096, 0.24391121097996027, 0.24955694959869124, -0.4039347877916464, 0.4940005836925947, -0.6086749687576427, 0.4502947563598584, 0.11348962055255274, 0.21237999585969403, 0.95562814029418, 0.9066201614773808, 0.9407055790771229, 0.21764207000006253, 0.46696487151165333, 0.07112636697197594, 0.9888975605370539, 0.9589681267565906, 0.9795856144285109, 0.9911085697683479, 0.9118485008160017, 0.9672987305083115, 0.9771618235411527, 0.9908815464491424, 0.9938202832019604, 0.9616225073639251, 0.9555721976926047, 0.9624447709403035, 0.897804519831596, 0.9751093230943662, 0.9518564108841961, 0.9037804959814202, 0.9860099239750385, 0.9699258885193645, 0.977154373164212, 0.8913416896983334, 0.8714984990993772, 0.85810226954477, 0.9604322237719564, 0.9396984597929816, 0.9751998677793602, 0.987810567417414, 0.9629937962390773, 0.9325422425917576, 0.8838608601127077, 0.9906926942811505, 0.8967460016022171, 0.967586650408033, 0.9353441967883226, 0.9570748776946701, 0.8712103769981808, 0.9678109679994151, 0.9694466035288187, 0.9731223275220918, 0.8873243766557639, 0.7712274165721853, 0.6802445551799741, 0.6533918753410597, 0.7407264066814275, 0.451262723763445, 0.49620980714328766, 0.621763562527683, 0.732932694705607, 0.760408433377253, 0.6740554229237206, 0.8150783682949221, 0.7589377470512375, 0.8749707382931644, 0.7189953894745711, 0.9296796002913761, 0.9442259077706909, 0.9396733063419589, 0.835874705017278, 0.8545919899433607, 0.9940311160714176, 0.9110934013840833, 0.9898813182286134, 0.9614806930452747, 0.8917137350188831, 0.9118035405621211, 0.9525475842841612, 0.9184022412896151, 0.7924223508808028, 0.9335087371448368, 0, 0.7539253598074103, 0.7526187448538267, 0.737856116387116, 0.6692794647854223, 0.6898787625109208, 0.6792168450224536, 0.42335860556891636, 0.8193577012478233, 0.7703668147456104, 0.7684790999972368, 0.9691519734407491, 0.7350145835828732, 0.5272069230250696, 0.43844398689155184, 0.24543242678525146, 0.16573494747743855, 0.11054640375401104, 0.09067282691913259, 0.000553487557623189, 0.0009535207034584436, -0.2335700109471479, -0.13176916502350244, 0.1068533676939093, 0.2087688827955554, 0.4529956501378224, 0.4690757028295469, 0.5116052032863556, 0.8031216683913356, 0.5422876017896711, 0.5177629108929905, 0.45895062543401677, 0.28168437120873724, 0.1661636317281049, 0.5284289979562045, 0.5003438646162073, 0.5034872756975789, 0.35245918831812717, 0.6253090573096078, 0.555525635722919, 0.5303223444114582, 0.5377279794373628, 0.5651580783303977, 0.5079382083309756, 0.9870804489074635, 0.9445962712086409, 0.9543955356411418, 0.9950993474640839, 0.8100639202360843, 0.5847078719009593, 0.5170082796644013, 0.36641743342914557, 0.5421341969312883, 0.74041567883357, 0.3020182587865864, 0.0424641015328292, 0.7644998316294418, 0.9280078316348996, 0.9075366714645953, 0.3235272733759449, 0.44705322602220743, 0.15315214883614114, 0.4348117288414918, 0.6266963005590431, 0.06029256094231661, 0.042315695660372965, 0.4865215521147098, 0.5578477295397304, 0.7684800435158718, 0.12291796325197157, 0.26508584451093886, 0.50304246541006, 0.3997062426521282, 0.051232404443878554, 0.23776337827733407, 0.2192425256005358, 0.22767970237755508, 0.12100273231088232, 0.2959250163647952, 0.6990981348020984, 0.5635808866346298, 0.9380174946335217, 0.7822749156552218, 0.2560856502812259, 0.2354314309800275, 0.8783931775323258, 0.9704367487425057, 0.929403768141888, 0.611088656041022, 0.029529141228271882, 0.6715924093004308, 0.34792337820053676, 0.13227808946062347, 0.3468006144033777, 0.8124956057443522, 0.1436091819242027, 0.13222335863939194, 0.3544066300189922, 0.17924391311384225, 0.23190694302094217, 0.929801130008135, 0.16827154754287876, 0.1589445432726968, 0.9805709692973646, 0.05787716557432432, 0.028345662183825615, 0.16026944364456963, 0.12986749373070416, 0.43176212535082525, 0.2946007544326119, 0.15349804886492702, 0.08815353901935297, 0.08729680729716627, 0.06359305608236065, 0.08979705949331118, 0.550942311830805, 0.5406728480728683, 0.13150498563926583, 0.07844616003073235, 0.22265872691689859, 0.5667150672009558, 0.16477621480744986, 0.1440020026639931, 0.04578170062214548, 0.7963022137000636, 0.7881902499235507, 0.3322023011862898, 0.2632593899184432, 0.17632805413288755, 0.20803228356694736, 0.47609406724421455, 0.094418582487384, 0.23505496435705875, 0.9180613421332411, 0.9316932269646993, 0.9318286975089876, 0.9207619506326937, 0.9245971649310886, 0.9532305369246691, 0.6342862969126299, 0.4088090365509166, 0.7188968037238171, 0.9923695971747893, 0.994709291152045, 0.958772525783508, 0.9882796224701188, 0.9869410743670364, 0.5956645321626971, 0.5883608523109354, 0.9250128273537742, 0.4037070765843501, 0.9881477950198032, 0.49380402098772425, 0.9953030573308649, 0.698909569693935, 0.8723929016092793, 0.9951512152662109, 0.7691992598670516, 0.8844174434549592, 0.5159752085919511, 0.5495236512598007, 0.5413369200384003, 0.14605643548923342, 0.09023581353190557, 0.14728974080234625, 0.6970228002796222, 0.18195231961941838, 0.4124831795928462, 0.8594373492129262, 0.7100154836727797, 0.15574736476759554, 0.05494284180676101, 0.23234202953247352, 0.2524602056829667, 0.1375864643991601, 0.9953695436826667, 0.9948138388684428, 0.036184282874285434, -0.24125214578113918, -0.27217523013704104, -0.3339464592350867, -0.20479364392219868, -0.002257017179562615, -0.025206100892992245, -0.08644534988057995, -0.043294119972865364, 0.032440912665334776, -0.38744919488107143, -0.3913887845948387, -0.4245313259930217, -0.08527422359876247, -0.0330498862699915, -0.4186134219648643, -0.3255464579649805, -0.40473583575961847, -0.3208206260436752, 0.030544072747891726, 0.03457515344096462, 0.0003943927108991385, -0.07719367172606484, 0.05792608055049542, 0.07477620795060413, 0.05287210124427444, -0.3169182277932432, 0.12682808822610314, 0.0009911451063114862, -0.028123042407483423, 0.02871786525997322, 0.025091282938119575, -0.12149708757699096, -0.20520387282052055, -0.2212919553445254, 0.35664900214191475, 0.2814035390174956, 0.0900577443658318, 0.2478743372875305, 0.12748918478873628, 0.12080231573935185, 0.01966314678125103, 0.17697150179616195, 0.08162584709321175, 0.146936533074143, 0.07698055033177031, 0.3164381238239473, 0.0766182480885581, 0.061204589424905365, 0.0489635791934383, 0.5757110593946222, 0.7716182939638029, 0.1650124416974802, 0.013689866043412935, 0.09970341827932383, 0.9985138345146972, 0.04702736804488894, 0.03913733938378572, 0.08812240572032481, 0.774759611536365, 0.7211817269927232, 0.5709898537394722, 0.641810387033362, 0.1570842337400028, 0.2285262514596379, 0.9910684818319401, 0.969951588094328, 0.9823471159461005, 0.3670161854908678, 0.39019769576215957, 0.08526749914062337, 0.5462421755523592, 0.5785564873755578, 0.17162210783194254, 0.24997914186934045, 0.5606861993572112, 0.543793689335845, 0.8274387829571164, 0.3838635277780399, 0.508530437282424, 0.6804493335316473, 0.46749727112248207, 0.28565729375585236, 0.2634015572164188, 0.3443751747216489, 0.2677224314594794, 0.25586824490116844, 0.30874348896217774, 0.7837102668279838, 0.9423685298982866, 0.9780743662920544, 0.8253817216499937, 0.17251146279197493, 0.20442035179226525, 0.9499562274964253, 0.9595439837390007, 0.9653609357511799, 0.6689795584053393, 0.08347218200374407, 0.36451204150924743, 0.32118094375273676, 0.2843627475879069, 0.46895392545417514, 0.9017566353883575, 0.15531806145875338, 0.3192975091301823, 0.45148450765253034, 0.29868218708880856, 0.19715735172742854, 0.9331555760878665, 0.1983356414152414, 0.2828175960986219, 0.9865762713362541, 0.14773260208517736, 0.08475452550182061, 0.22913202811576105, 0.1672952385089349, 0.4920010750050732, 0.3568390833001557, 0.3385355313060099, 0.06008772862519007, 0.11751498435627339, 0.11743290154568375, 0.32761388761028454, 0.7838609861083379, 0.7832557293694065, 0.09190678948514153, 0.044450366039292866, 0.2871533124728861, 0.3592936642046092, -0.06057202465615541, 0.13021941767578016, 0.11903617591190085, 0.7729480482066065, 0.7454495167562006, 0.41928622807391425, 0.42059706894813276, 0.12151003814028949, 0.3915396902813779, 0.5782229649274262, 0.3520109194382265, 0.31272335094997505, 0.947227966169356, 0.9483876954944147, 0.9493135786083415, 0.9432835809513591, 0.8708424427321614, 0.9891666748093084, 0.02111227933209847, 0.3362396045988072, 0.35386327011650387, 0.967703235448586, 0.9655186896019146, 0.9776858291202243, 0.9940724898422181, 0.9882881109107213, 0.6651449389713116, 0.6728561026044542, 0.9168059775162808, 0.6356716666841903, 0.9718797646129489, 0.5405530348951171, 0.9877483840290154, 0.8394664892865377, 0.9277343580055314, 0.992990291788854, 0.7654102399190617, 0.8488791351956531, 0.4400528504713034, 0.7744012132626696, 0.7615013388177115, 0.09282782761845787, 0.2549500650140636, 0.3826612553687565, 0.37868707842474936, 0.14186181133218734, 0.3539755506455652, 0.9208790225344432, 0.6496795069951717, 0.024331035391677247, 0.1341674752210531, 0.5316126012879072, 0.537284985781233, 0.2608791262788426, 0.9973676373567191, 0.9973031589103252, -0.13190438258352777, -0.2335268103054804, -0.253632996873727, -0.22533865004658749, -0.25244495558376423, -0.010315684185140395, -0.00652772397530188, -0.2919661474423334, -0.3214448849740794, -0.17844867527659924, -0.3991155606335579, -0.40461199715497265, -0.4323609441127787, -0.26254392973431684, -0.2949891839985803, -0.4042647220546718, -0.36528654064648314, -0.38226694455690535, -0.3809880075746339, -0.11092669903445462, -0.3363697676606907, 0.0376048612797546, -0.15543463208726815, -0.2024702392361437, 0.022620283757932347, 0.012153775072874962, -0.32863282524627424, -0.02145145790396441, -0.046013886595378084, -0.22358639182577988, -0.0006711233561003116, 0.021738994628401676, -0.3080704627764399, -0.28460534086387734, -0.28916270009421075, 0.3991922761254818, 0.35162066142438575, 0.09271048469361565, 0.31987976521918615, 0.3295027899453209, 0.08877642783423989, -0.016665336331373348, 0.1842811221784505, 0.046418764375681154, 0.15321240735967145, 0.1128153882713232, 0.3288904107905348, 0.11208649635383872, 0.622213418370748, 0.04224810819644653, 0.671118882756554, 0.845139047708283, 0.03442795391012854, 0.10591831845783906, 0.055813140607853806, 0.9946029224014195, 0.016603834154436226, 0.06742422612799781, 0.08491567655624788, 0.5218718488862986, 0.3663151213959024, 0.5446072348529735, 0.7667745218936481, 0.3009917418628534, 0.03926044949855978, 0.8934612889479473, 0.9312236304679654, 0.952565783837418, 0.32742656117526736, 0.4473110848216617, 0.1542416417140352, 0.44653322003764084, 0.5945298929249598, 0.07912133939516153, 0.04213819677637187, 0.5059961570055334, 0.5468376732760478, 0.7523094422279276, 0.126063531924674, 0.2602559433491667, 0.5634508787975399, 0.396260413099382, 0.043990435139555695, 0.24589372029760315, 0.21308736563528463, 0.22234148091612027, 0.18754877370279377, 0.3054578181330663, 0.7073990767680582, 0.5787528548542624, 0.9490028042410258, 0.7565058986955984, 0.2609769691497402, 0.23417687083623462, 0.8794691381257979, 0.9699393743125173, 0.8779067906705402, 0.6006124647703169, 0.04307822333895761, 0.652085392517128, 0.3487062219929995, 0.13377864532905093, 0.3632188465198206, 0.8316278467112769, 0.11117382870706016, 0.14035605631481174, 0.3794638092421839, 0.17642500022277618, 0.24200058282917847, 0.9408874214519186, 0.16494647992048694, 0.16615926804822845, 0.9779629565268402, 0.04918870481655779, 0.029456889275759846, 0.17396610562199888, 0.14670322881222708, 0.4362791171488436, 0.30120181054591577, 0.1688826381835946, 0.09209481316396739, 0.08913405741269453, 0.059058480927844936, 0.08879497808001469, 0.5473050635185384, 0.5348990660431996, 0.1343339559334592, 0.0800016062285045, 0.22549601418038923, 0.5665622602860294, 0.1651610825558154, 0.12958831121843517, 0.03744140802368978, 0.788214978641018, 0.7902299647549166, 0.3356284099093929, 0.26168854693522325, 0.175024152492132, 0.21039740607432567, 0.4711563367477041, 0.0968124068931312, 0.23203147051865958, 0.912597435257837, 0.9229752942594223, 0.9302536337511866, 0.9088704800593439, 0.9241047079584401, 0.9294879930384919, 0.634136652976743, 0.41225528189609006, 0.720079369421225, 0.9940003723575593, 0.9906077492730828, 0.9625779689168088, 0.9915112587912918, 0.9874953413094649, 0.5955400703549217, 0.59290285439086, 0.9299141010598319, 0.4230615984380002, 0.9883249737812098, 0.4868821055924666, 0.9957464499379615, 0.6838611757583719, 0.8612435696907843, 0.9952746129310737, 0.767459864413025, 0.8878034943522016, 0.512768283396368, 0.5519236673285843, 0.5485115790648747, 0.12945258974301077, 0.09088538948199032, 0.1441869166722145, 0.6854364433826459, 0.18181761560820053, 0.4100418280097132, 0.8636707582913453, 0.7035445782298297, 0.15473849664531714, 0.05213111127026249, 0.2559498758235699, 0.26143546790042904, 0.13958149479685755, 0.9929937423110706, 0.9935977324621551, 0.033843993796874305, -0.2456700919239725, -0.26898055992387837, -0.3235580156872806, -0.2096191917470127, -0.002624869087495707, 0.0013476725441339266, -0.07711174866954695, -0.031042826316222127, 0.03576545599329317, -0.3935513550861711, -0.3970248159883296, -0.4207383482616103, -0.08521842523130507, -0.05405250742015322, -0.4149573581845971, -0.3637572908465816, -0.4249205592226053, -0.32551269359272017, 0.030036236031454666, 0.03178420815672234, 0.013145976591845687, -0.07800465471847717, 0.06283826139221915, 0.07749987190273122, 0.02397843295861779, -0.3265520490348801, 0.1359849605717206, 0.001506900477628581, -0.028882465356504072, 0.03235559985279024, 0.02577588836153233, -0.12913575362482899, -0.2146444066722102, -0.22996293978964455, 0.3609355681161732, 0.28699901184300536, 0.0814135715852985, 0.2440991754131977, 0.1339935095882383, 0.12158250000743298, 0.022508056330798554, 0.193548040489259, 0.07804874406175566, 0.14042171544853577, 0.0755410957584477, 0.31635876848159816, 0.07756119786692728, 0.013033932570921225, 0.04826639152764933, 0.5744618491708158, 0.7642815761031676, 0.15508806739889214, 0.0152618488528653, 0.11194913775303517, 0.9986946655594474, 0.039890286640619554, 0.04044616213571417, 0.08907367324319726, 0.7744894209351632, 0.7342664944891788, 0.5785476110176089, 0.6424774761200214, 0.21386099210579124, 0.22205262964409156, 0.985448324053456, 0.9716051169935234, 0.9506911243883102, 0.36965329393488455, 0.41142682476706294, 0.08870849282014748, 0.567502641225454, 0.5986251501164599, 0.20398599792415995, 0.25091826625244473, 0.6528867616636005, 0.5607058467387043, 0.8312028881083455, 0.3614687701810322, 0.5094777419910936, 0.6605297164489206, 0.487969858054922, 0.24381228092267382, 0.24975132228248975, 0.35002607036926203, 0.2501914337105048, 0.1098292791308394, 0.3096298574893721, 0.7874680035132274, 0.9523184777799922, 0.977885328799293, 0.8466415931506768, 0.11513004977192831, 0.14005393946971767, 0.9311571653668305, 0.9768450655485963, 0.9786107185545351, 0.6765459538801113, 0.07997367147277734, 0.34108721474416326, 0.30322438402629626, 0.28850597220845786, 0.4687810375110827, 0.9052523174665041, 0.1540720489857076, 0.3290972246045719, 0.4735775365157955, 0.3066150313725209, 0.1910191314818147, 0.9660000889826, 0.21300825195194406, 0.23962028178068406, 0.9864492806396442, 0.14756528092133492, 0.0957382710771929, 0.21639665739199665, 0.1619146934798994, 0.510842310482311, 0.37184068138834714, 0.34368428434020815, 0.06360723607331653, 0.12071286563512307, 0.08726351399524002, 0.3252817543959401, 0.7436322732619234, 0.767590163357551, 0.08900337069719355, 0.045269041152113165, 0.26755016825829847, 0.3833627376718689, 0.03183562469206236, 0.1371799681233833, 0.12050634474207633, 0.7297585104348383, 0.7373929405857326, 0.4359448166358866, 0.42291080445085205, 0.12614069284768092, 0.41552173369301326, 0.5751826967231819, 0.3453876711238144, 0.38613345259660414, 0.9538190051830507, 0.9350893714738668, 0.9395875733586894, 0.9452477617799079, 0.9053420642671829, 0.8814275960979072, 0.026273633354903292, 0.33420696475665534, 0.3677190690831901, 0.966203626538507, 0.9886712784671713, 0.9782191335637846, 0.9882836394167075, 0.9921907434315526, 0.6414676100401526, 0.6084529162890355, 0.8836768805131395, 0.6313756299027539, 0.9739971434442766, 0.5365640141377575, 0.9886982414223913, 0.8351618484524547, 0.9265709979708051, 0.9925660013310212, 0.7677882729786225, 0.8881778329425416, 0.4447328268749188, 0.8145219176649423, 0.7564524338286825, 0.036398199222992034, 0.2537280786737287, 0.38794388642421673, 0.3769825547819343, 0.138130269679275, 0.34968110265649033, 0.9342773045760288, 0.6192926844051618, 0.022464638512617596, 0.11387196987075787, 0.5285165826273124, 0.5516531461534526, 0.24640873186886314, 0.9971157758538834, 0.9975494135468692, -0.12602598699711498, -0.24308987620455014, -0.3224247126877684, -0.19588273157588865, -0.295005442515754, -0.010231245154796564, -0.007309678836262545, -0.30067226910546396, -0.3270452050690915, -0.17243569696618266, -0.4126155570997949, -0.3897974394140218, -0.4135493636543863, -0.2695200952995491, -0.2673326389443975, -0.39577065389743216, -0.37422403924361425, -0.36670625224444797, -0.38410983653920083, -0.12260478022232801, -0.2533625773078818, 0.03430157207037021, -0.1892007958124564, -0.2083717834405021, 0.015163760612903476, 0.015463233034570423, -0.36686373506401604, -0.03438462402690323, -0.04529991619416629, -0.23884552037373097, 0.01733898607118578, 0.02452854943519589, -0.29919231077700315, -0.2622374935631513, -0.27978545476155103, 0.40612207328135075, 0.35979214980054786, 0.14297872622530083, 0.3197752099652805, 0.3254876371507365, 0.08411317543829122, -0.008926241835474302, 0.1198054519864824, 0.11144993929637514, 0.17000407535428763, 0.10959055277612051, 0.3466616716325851, 0.11435176502547229, 0.6268404151721937, -0.0036702507947483642, 0.6619502266139801, 0.8257857354991145, 0.03925059753726312, 0.10822920554629067, 0.06550148831609692, 0.9942001546415953, 0.025746896645381212, 0.06839783832903779, 0.08612968395225884]"
